"directors","titleType","genres","numVotes","weightedRating"
"nm0000490","tvSpecial","Comedy",464,6.2
"nm0000490","tvSpecial","Comedy,Documentary",521,7
"nm0000490","tvSpecial","Comedy,Drama",580,5.8
"nm0000965","tvSpecial","Sport",2991,8.3
"nm0001281","tvSpecial","Comedy",86,6.6
"nm0001281","tvSpecial","Comedy",91,6.2
"nm0001281","tvSpecial","Comedy",255,7
"nm0001281","tvSpecial","Comedy",433,7.4
"nm0001281","tvSpecial","Comedy",799,6.5
"nm0001281","tvSpecial","Comedy",2299,7.2
"nm0001281","tvSpecial","Comedy",2788,6.6
"nm0001281","tvSpecial","Comedy,Documentary",895,7.3
"nm0001281","tvSpecial","Comedy,Family",24,6.9
"nm0001705","tvSpecial","Comedy,Documentary",9,7
"nm0002704","tvSpecial","Comedy",354,7.2
"nm0002704","tvSpecial","Comedy",1518,6.5
"nm0002704","tvSpecial","Comedy",1698,6.6
"nm0003400","tvSpecial","Comedy,Documentary",7,7.2
"nm0003474","tvSpecial","Comedy",16,7.8
"nm0003474","tvSpecial","Comedy",190,7.4
"nm0003474","tvSpecial","Comedy",206,3.7
"nm0003474","tvSpecial","Comedy",429,5.6
"nm0003474","tvSpecial","Comedy",504,6.6
"nm0003474","tvSpecial","Comedy",547,6.9
"nm0003474","tvSpecial","Comedy",676,6.1
"nm0003474","tvSpecial","Comedy",1037,6.9
"nm0003474","tvSpecial","Comedy",1107,7.3
"nm0003474","tvSpecial","Comedy,Documentary",169,6.9
"nm0003474","tvSpecial","Comedy,Documentary",197,5.5
"nm0003474","tvSpecial","Comedy,Documentary",268,5.1
"nm0003474","tvSpecial","Comedy,Documentary",381,5.7
"nm0003474","tvSpecial","Comedy,Documentary",661,6.3
"nm0003620","tvSpecial","Comedy",737,5.8
"nm0005069","tvSpecial","Comedy",4799,7.5
"nm0005069","tvSpecial","Comedy,Short",46,5.7
"nm0007179","tvSpecial","Documentary,Musical",14,8.5
"nm0007179","tvSpecial","Music",9,9.2
"nm0007179","tvSpecial","Musical",26,5.1
"nm0007179","tvSpecial","News",12,9
"nm0007179","tvSpecial","Talk-Show",7,9.4
"nm0007179","tvSpecial","Talk-Show",42,4.8
"nm0007179","tvSpecial","Talk-Show",60,3.4
"nm0008408","tvSpecial","Musical",10,7.2
"nm0020039","tvSpecial","Comedy",323,4.4
"nm0024063","tvSpecial","Comedy,Music",19,6.3
"nm0038875","tvSpecial","Comedy",22,7.4
"nm0038875","tvSpecial","Comedy",26,7.9
"nm0038875","tvSpecial","Comedy,Documentary",342,6.2
"nm0038875","tvSpecial","Comedy,Documentary",835,5.7
"nm0038875","tvSpecial","Comedy,Documentary",995,7.9
"nm0039407","tvSpecial","Music",9,7.8
"nm0040631","tvSpecial","Music",20,7.4
"nm0040631","tvSpecial","Music",33,8.5
"nm0042796","tvSpecial","Adventure,Animation,Comedy",494,6.6
"nm0051972","tvSpecial","Comedy",269,6.7
"nm0051972","tvSpecial","Comedy",657,6.6
"nm0051972","tvSpecial","Comedy",1246,5.8
"nm0051972","tvSpecial","Comedy",1251,6.7
"nm0051972","tvSpecial","Comedy",1476,7.2
"nm0051972","tvSpecial","Comedy",1489,6.8
"nm0051972","tvSpecial","Comedy",1491,6.6
"nm0051972","tvSpecial","Comedy",1850,7.3
"nm0051972","tvSpecial","Comedy",2350,6.9
"nm0051972","tvSpecial","Comedy,Documentary",82,5.5
"nm0051972","tvSpecial","Comedy,Documentary",180,7.5
"nm0051972","tvSpecial","Comedy,Talk-Show",43,6.5
"nm0055385","tvSpecial","Music",24,7.6
"nm0075728","tvSpecial","Comedy",5,5.8
"nm0075728","tvSpecial","Comedy",381,7.3
"nm0082802","tvSpecial","Comedy",10053,8.2
"nm0092884","tvSpecial","Reality-TV",157,7.2
"nm0094397","tvSpecial","Comedy",132,6.3
"nm0094397","tvSpecial","Comedy",5546,7
"nm0106230","tvSpecial","Comedy",279,4.9
"nm0109273","tvSpecial","Comedy,Documentary",9,6.4
"nm0120046","tvSpecial","Talk-Show",7,7.4
"nm0122745","tvSpecial","Reality-TV",21,6
"nm0125753","tvSpecial","Comedy",16,7.2
"nm0127373","tvSpecial","Comedy",33,7.1
"nm0127373","tvSpecial","Comedy",6297,7.9
"nm0127373","tvSpecial","Comedy",9126,8.4
"nm0127373","tvSpecial","Comedy",9785,7.6
"nm0127373","tvSpecial","Comedy",11671,8.4
"nm0130549","tvSpecial","Comedy",682,6.3
"nm0139018","tvSpecial","News",10,7.1
"nm0139081","tvSpecial","Reality-TV",277,8.3
"nm0139285","tvSpecial","Comedy",60,6.4
"nm0141448","tvSpecial","Comedy,Music",52,7.5
"nm0141448","tvSpecial","Documentary",70,6.9
"nm0141448","tvSpecial","Music",24,8.5
"nm0141448","tvSpecial","News",47,6.3
"nm0141448","tvSpecial","News",49,7.2
"nm0141448","tvSpecial","News",65,6.1
"nm0141448","tvSpecial","News",70,6.4
"nm0141448","tvSpecial","News",81,6.9
"nm0151540","tvSpecial","Comedy",232,5.7
"nm0152401","tvSpecial","Comedy",41,5.9
"nm0152401","tvSpecial","Comedy",48,5.4
"nm0152401","tvSpecial","Comedy",52,6
"nm0152401","tvSpecial","Comedy",53,6.2
"nm0152401","tvSpecial","Comedy",57,5.9
"nm0152401","tvSpecial","Comedy",64,5.8
"nm0152401","tvSpecial","Comedy",68,5.9
"nm0152401","tvSpecial","Comedy",79,6.4
"nm0152401","tvSpecial","Comedy",82,6.5
"nm0152401","tvSpecial","Comedy",108,6.2
"nm0152401","tvSpecial","Comedy",116,6.9
"nm0152401","tvSpecial","Comedy",121,6.9
"nm0152401","tvSpecial","Comedy",123,7.1
"nm0152401","tvSpecial","Comedy",137,6.8
"nm0152401","tvSpecial","Comedy",142,5.7
"nm0152401","tvSpecial","Comedy",146,7
"nm0152401","tvSpecial","Comedy",150,5.8
"nm0152401","tvSpecial","Comedy",175,6.3
"nm0152401","tvSpecial","Comedy",183,7.2
"nm0152401","tvSpecial","Comedy",228,7.3
"nm0152401","tvSpecial","Comedy",244,6.9
"nm0152401","tvSpecial","Comedy",260,6.5
"nm0152401","tvSpecial","Comedy",305,4.5
"nm0152401","tvSpecial","Comedy",327,6.8
"nm0152401","tvSpecial","Comedy",353,7.2
"nm0152401","tvSpecial","Comedy",422,7.8
"nm0152401","tvSpecial","Comedy",458,7.2
"nm0152401","tvSpecial","Comedy",583,6.6
"nm0152401","tvSpecial","Comedy",811,6.8
"nm0152401","tvSpecial","Comedy",827,5.6
"nm0152401","tvSpecial","Comedy",965,6.6
"nm0152401","tvSpecial","Comedy",1979,6.7
"nm0152401","tvSpecial","Comedy,Documentary",73,6.9
"nm0152401","tvSpecial","Comedy,Documentary",85,7
"nm0152401","tvSpecial","Comedy,Documentary",101,6.2
"nm0152401","tvSpecial","Comedy,Documentary",108,3.6
"nm0152401","tvSpecial","Comedy,Documentary",126,6.8
"nm0152401","tvSpecial","Comedy,Documentary",159,5
"nm0152401","tvSpecial","Comedy,Documentary",161,7.4
"nm0152401","tvSpecial","Comedy,Documentary",234,7.3
"nm0152401","tvSpecial","Comedy,Documentary",347,7.5
"nm0152401","tvSpecial","Comedy,Documentary",410,7.3
"nm0152401","tvSpecial","Comedy,Documentary",804,7.2
"nm0152401","tvSpecial","Comedy,Documentary",2102,7.6
"nm0152401","tvSpecial","Comedy,Documentary",2472,7.8
"nm0152401","tvSpecial","Comedy,Music",62,3.6
"nm0160840","tvSpecial","Comedy",2278,5.7
"nm0169680","tvSpecial","Comedy",12,7.7
"nm0169712","tvSpecial","Comedy",129,7.8
"nm0171381","tvSpecial","Comedy",1611,6.5
"nm0171381","tvSpecial","Music",7,7.3
"nm0171381","tvSpecial","Music",10,8
"nm0171381","tvSpecial","Music",14,4.4
"nm0171381","tvSpecial","Music",21,7.06666666666667
"nm0171381","tvSpecial","Music",35,7.8
"nm0171381","tvSpecial","Music,News,Reality-TV",28,8.2
"nm0171381","tvSpecial","Music,Reality-TV",245,6.1
"nm0171381","tvSpecial","Musical",28,8.8
"nm0171381","tvSpecial","Reality-TV",12,6.5
"nm0171381","tvSpecial","Reality-TV",17,6.1
"nm0210454","tvSpecial","Documentary,Reality-TV",16,6.5
"nm0210454","tvSpecial","Family",33,7
"nm0210454","tvSpecial","Family,Music",9,5.9
"nm0210454","tvSpecial","Music",17,8.4
"nm0210454","tvSpecial","Music",57,9.2
"nm0210454","tvSpecial","Music,Musical",203,7.1
"nm0210454","tvSpecial","News",13,6.4
"nm0210454","tvSpecial","News",130,2.1
"nm0210454","tvSpecial","Reality-TV",7,3
"nm0210454","tvSpecial","Reality-TV",57,6
"nm0210454","tvSpecial","Reality-TV",86,2.8
"nm0210454","tvSpecial","Reality-TV",112,3.1
"nm0218039","tvSpecial","Comedy",88,5.5
"nm0218039","tvSpecial","Comedy",1027,7.4
"nm0218039","tvSpecial","Comedy,Documentary",192,7.9
"nm0218039","tvSpecial","Documentary",12,5.9
"nm0218039","tvSpecial","Family,Music",9,9
"nm0218039","tvSpecial","Family,Musical,News",7,8
"nm0218039","tvSpecial","Horror",11,8
"nm0218039","tvSpecial","Music",6,3.2
"nm0218039","tvSpecial","Music",9,9.1
"nm0218039","tvSpecial","Music",10,4.2
"nm0218039","tvSpecial","Music",11,9.4
"nm0218039","tvSpecial","Music",12,6.6
"nm0218039","tvSpecial","Music",13,5.4
"nm0218039","tvSpecial","Music",14,7
"nm0218039","tvSpecial","Music",15,7.2
"nm0218039","tvSpecial","Music",17,4
"nm0218039","tvSpecial","Music",25,7.5
"nm0218039","tvSpecial","Music",29,7.4
"nm0218039","tvSpecial","Music",30,3.9
"nm0218039","tvSpecial","Music",43,7.8
"nm0218039","tvSpecial","Music",64,6.9
"nm0218039","tvSpecial","Music",90,8.2
"nm0218039","tvSpecial","Music",207,7
"nm0218039","tvSpecial","Music",654,3.8
"nm0218039","tvSpecial","Music,Reality-TV,Short",93,7.9
"nm0218039","tvSpecial","News",12,7.5
"nm0218039","tvSpecial","News",26,5.1
"nm0218752","tvSpecial","Comedy",14,6.3
"nm0218752","tvSpecial","Comedy",23,3.5
"nm0218752","tvSpecial","Comedy",38,6.4
"nm0218752","tvSpecial","Documentary,Music",77,7.6
"nm0218752","tvSpecial","Family",11,5.4
"nm0218752","tvSpecial","Family",16,8.1
"nm0218752","tvSpecial","Family",269,6.7
"nm0218752","tvSpecial","Family,News",150,6.1
"nm0218752","tvSpecial","Music",7,7.4
"nm0218752","tvSpecial","Music",9,6.3
"nm0218752","tvSpecial","Music",10,9.8
"nm0218752","tvSpecial","Music",16,9.3
"nm0218752","tvSpecial","Music",23,7.9
"nm0218752","tvSpecial","Music",28,4.3
"nm0218752","tvSpecial","Music",32,7.9
"nm0218752","tvSpecial","Music,Reality-TV",14,7.2
"nm0218752","tvSpecial","News",18,5.5
"nm0218752","tvSpecial","News",29,7.1
"nm0218752","tvSpecial","News",43,6.9
"nm0218752","tvSpecial","News",136,5.8
"nm0218752","tvSpecial","News,Reality-TV",14,5.7
"nm0218752","tvSpecial","News,Reality-TV",47,5.5
"nm0218752","tvSpecial","News,Reality-TV,Talk-Show",34,6.7
"nm0218752","tvSpecial","Reality-TV",23,3.6
"nm0218752","tvSpecial","Sport",10,4.1
"nm0218752","tvSpecial","Sport",12,5.5
"nm0218752","tvSpecial","Sport",14,6.7
"nm0222615","tvSpecial","Comedy",8,6.1
"nm0224683","tvSpecial","Comedy",11,6.3
"nm0227295","tvSpecial","Comedy",109,6.5
"nm0227295","tvSpecial","Comedy",895,7.6
"nm0227295","tvSpecial","Comedy,Documentary",36,6.9
"nm0227295","tvSpecial","Comedy,Documentary",94,7.2
"nm0232962","tvSpecial","Comedy,Music,News",496,7.3
"nm0232962","tvSpecial","News",64,7
"nm0240211","tvSpecial","Documentary",14,4.6
"nm0240211","tvSpecial","Music",8,5.4
"nm0240211","tvSpecial","Music",11,8.2
"nm0240211","tvSpecial","News",32,6.2
"nm0240211","tvSpecial","News",138,5.7
"nm0240211","tvSpecial","Reality-TV",10,6.4
"nm0240211","tvSpecial","Reality-TV",14,7.2
"nm0240211","tvSpecial","Reality-TV",39,6.4
"nm0242658","tvSpecial","Action",17,6.9
"nm0242658","tvSpecial","Action",34,5.2
"nm0242658","tvSpecial","Action",102,5.9
"nm0242658","tvSpecial","Action",120,5.9
"nm0242658","tvSpecial","Action",187,6.7
"nm0242658","tvSpecial","Action",188,5.9
"nm0242658","tvSpecial","Action",208,7.1
"nm0242658","tvSpecial","Action",218,7.4
"nm0242658","tvSpecial","Action",223,7
"nm0242658","tvSpecial","Action",238,6.9
"nm0242658","tvSpecial","Action",299,7.9
"nm0242658","tvSpecial","Action",339,7.5
"nm0242658","tvSpecial","Action,Drama,Sport",557,6
"nm0242658","tvSpecial","Action,Reality-TV,Sport",289,6.5
"nm0242658","tvSpecial","Action,Short,Sport",111,6.1
"nm0242658","tvSpecial","Action,Short,Sport",162,6
"nm0242658","tvSpecial","Action,Sport",32,7.2
"nm0242658","tvSpecial","Action,Sport",71,7.2
"nm0242658","tvSpecial","Action,Sport",75,8.1
"nm0242658","tvSpecial","Action,Sport",86,6.2
"nm0242658","tvSpecial","Action,Sport",97,7.2
"nm0242658","tvSpecial","Action,Sport",116,6.6
"nm0242658","tvSpecial","Action,Sport",125,6.2
"nm0242658","tvSpecial","Action,Sport",126,6.75
"nm0242658","tvSpecial","Action,Sport",133,5.9
"nm0242658","tvSpecial","Action,Sport",139,6.5
"nm0242658","tvSpecial","Action,Sport",141,7.9
"nm0242658","tvSpecial","Action,Sport",145,7
"nm0242658","tvSpecial","Action,Sport",147,6.8
"nm0242658","tvSpecial","Action,Sport",149,6.9
"nm0242658","tvSpecial","Action,Sport",150,7
"nm0242658","tvSpecial","Action,Sport",153,7.2
"nm0242658","tvSpecial","Action,Sport",157,7.3
"nm0242658","tvSpecial","Action,Sport",161,5.8
"nm0242658","tvSpecial","Action,Sport",166,7.2
"nm0242658","tvSpecial","Action,Sport",170,7.2
"nm0242658","tvSpecial","Action,Sport",176,5.4
"nm0242658","tvSpecial","Action,Sport",178,4.8
"nm0242658","tvSpecial","Action,Sport",181,7.5
"nm0242658","tvSpecial","Action,Sport",182,7
"nm0242658","tvSpecial","Action,Sport",183,7
"nm0242658","tvSpecial","Action,Sport",185,7.6
"nm0242658","tvSpecial","Action,Sport",190,6.15
"nm0242658","tvSpecial","Action,Sport",197,5
"nm0242658","tvSpecial","Action,Sport",198,6.8
"nm0242658","tvSpecial","Action,Sport",207,6.15
"nm0242658","tvSpecial","Action,Sport",209,8.3
"nm0242658","tvSpecial","Action,Sport",210,4.6
"nm0242658","tvSpecial","Action,Sport",216,5.7
"nm0242658","tvSpecial","Action,Sport",218,8
"nm0242658","tvSpecial","Action,Sport",220,6
"nm0242658","tvSpecial","Action,Sport",223,8.7
"nm0242658","tvSpecial","Action,Sport",224,6.4
"nm0242658","tvSpecial","Action,Sport",225,6.5
"nm0242658","tvSpecial","Action,Sport",228,6.5
"nm0242658","tvSpecial","Action,Sport",231,7.1
"nm0242658","tvSpecial","Action,Sport",235,6.7
"nm0242658","tvSpecial","Action,Sport",239,7
"nm0242658","tvSpecial","Action,Sport",246,8.6
"nm0242658","tvSpecial","Action,Sport",250,6.2
"nm0242658","tvSpecial","Action,Sport",257,3.9
"nm0242658","tvSpecial","Action,Sport",261,7.1
"nm0242658","tvSpecial","Action,Sport",262,6
"nm0242658","tvSpecial","Action,Sport",278,6.3
"nm0242658","tvSpecial","Action,Sport",280,6.5
"nm0242658","tvSpecial","Action,Sport",285,6.9
"nm0242658","tvSpecial","Action,Sport",295,5.6
"nm0242658","tvSpecial","Action,Sport",297,7
"nm0242658","tvSpecial","Action,Sport",299,7.1
"nm0242658","tvSpecial","Action,Sport",303,7
"nm0242658","tvSpecial","Action,Sport",304,6.2
"nm0242658","tvSpecial","Action,Sport",308,6.5
"nm0242658","tvSpecial","Action,Sport",325,6.9
"nm0242658","tvSpecial","Action,Sport",327,7
"nm0242658","tvSpecial","Action,Sport",336,6.4
"nm0242658","tvSpecial","Action,Sport",343,7.5
"nm0242658","tvSpecial","Action,Sport",356,7.1
"nm0242658","tvSpecial","Action,Sport",363,7.1
"nm0242658","tvSpecial","Action,Sport",408,7.5
"nm0242658","tvSpecial","Action,Sport",418,6.2
"nm0242658","tvSpecial","Action,Sport",473,7.2
"nm0242658","tvSpecial","Action,Sport",483,8.7
"nm0242658","tvSpecial","Action,Sport",504,7
"nm0242658","tvSpecial","Action,Sport",517,7.1
"nm0242658","tvSpecial","Action,Sport",771,6.5
"nm0242658","tvSpecial","Action,Sport",1026,7.5
"nm0242658","tvSpecial","Action,Sport",1048,6.7
"nm0242658","tvSpecial","Action,Sport",1084,6.3
"nm0242658","tvSpecial","Action,Sport",1425,8
"nm0242658","tvSpecial","Action,Sport",1560,8.1
"nm0242658","tvSpecial","Short,Sport",102,6.8
"nm0242658","tvSpecial","Sport",30,6.3
"nm0242658","tvSpecial","Sport",33,7
"nm0242658","tvSpecial","Sport",37,7.7
"nm0242658","tvSpecial","Sport",39,7.8
"nm0242658","tvSpecial","Sport",53,7
"nm0242658","tvSpecial","Sport",58,7.9
"nm0242658","tvSpecial","Sport",72,7.4
"nm0242658","tvSpecial","Sport",91,7.3
"nm0242658","tvSpecial","Sport",105,7.4
"nm0242658","tvSpecial","Sport",107,7.7
"nm0242658","tvSpecial","Sport",157,7.3
"nm0242658","tvSpecial","Sport",170,5
"nm0242658","tvSpecial","Sport",171,6.2
"nm0242658","tvSpecial","Sport",228,6.5
