"directors","primaryName","titleType","startYear","weigthedRating"
"nm0381228","Juraj Herz","tvMovie","2004",7.2
"nm0381228","Juraj Herz","tvMovie","2009",7
"nm0381273","John Herzfeld","tvMovie","1988",5.6
"nm0381273","John Herzfeld","tvMovie","1989",6.64800955414013
"nm0381273","John Herzfeld","tvMovie","1993",5.04173228346457
"nm0381273","John Herzfeld","tvMovie","1997",7
"nm0381273","John Herzfeld","tvMovie","2001",3.8
"nm0381273","John Herzfeld","tvMovie","2008",4.6
"nm0381273","John Herzfeld","tvMovie","2010",7.7
"nm0381305","Ed Herzog","tvMovie","2019",6.4
"nm0381305","Ed Herzog","tvMovie","2021",6.3
"nm0381310","Gérard Herzog","tvMovie","1963",8.2
"nm0381310","Gérard Herzog","tvMovie","1981",8
"nm0381318","Mark Herzog","tvMovie","2008",7.4
"nm0381328","Rudolph Herzog","tvMovie","2006",6.6
"nm0381328","Rudolph Herzog","tvMovie","2014",6.5
"nm0381481","Joachim Hess","tvMovie","1958",8.8
"nm0381481","Joachim Hess","tvMovie","1959",8.5
"nm0381481","Joachim Hess","tvMovie","1963",9.5
"nm0381481","Joachim Hess","tvMovie","1966",8.7
"nm0381481","Joachim Hess","tvMovie","1967",8.9
"nm0381481","Joachim Hess","tvMovie","1970",8.9
"nm0381481","Joachim Hess","tvMovie","1971",7.3975
"nm0381481","Joachim Hess","tvMovie","1972",8.2
"nm0381481","Joachim Hess","tvMovie","1973",7.09
"nm0381481","Joachim Hess","tvMovie","1974",7
"nm0381489","Jon Hess","tvMovie","1991",5.2
"nm0381489","Jon Hess","tvMovie","1998",4.5
"nm0381527","Susan Hess","tvMovie","2016",9.3
"nm0381529","Thomas Hess","tvMovie","2003",3.2
"nm0381638","Gordon Hessler","tvMovie","1973",6.7
"nm0381638","Gordon Hessler","tvMovie","1974",5.93405172413793
"nm0381638","Gordon Hessler","tvMovie","1977",5.7
"nm0381638","Gordon Hessler","tvMovie","1978",4.70973734785394
"nm0381638","Gordon Hessler","tvMovie","1980",5.9
"nm0381638","Gordon Hessler","tvMovie","1981",6.3
"nm0381699","Fraser C. Heston","tvMovie","1990",7.1
"nm0381699","Fraser C. Heston","tvMovie","1991",5.6
"nm0381758","Ivan Hetrich","tvMovie","1964",10
"nm0381758","Ivan Hetrich","tvMovie","1965",7.2
"nm0381758","Ivan Hetrich","tvMovie","1969",7.5
"nm0381758","Ivan Hetrich","tvMovie","1973",7.344
"nm0381758","Ivan Hetrich","tvMovie","1978",6.9
"nm0381758","Ivan Hetrich","tvMovie","1982",6.3
"nm0382072","Peter Hewitt","tvMovie","2012",3.5
"nm0382072","Peter Hewitt","tvMovie","2018",6.5
"nm0382110","David Hewlett","tvMovie","2011",2.8
"nm0382227","Douglas Heyes","tvMovie","1969",7.6
"nm0382227","Douglas Heyes","tvMovie","1970",7.9
"nm0382304","Hansgünther Heyme","tvMovie","1963",9.7
"nm0382304","Hansgünther Heyme","tvMovie","1966",8.9
"nm0382327","Laurent Heynemann","tvMovie","1996",6.4962962962963
"nm0382327","Laurent Heynemann","tvMovie","2004",6.5
"nm0382327","Laurent Heynemann","tvMovie","2007",6.9
"nm0382327","Laurent Heynemann","tvMovie","2008",6.1
"nm0382327","Laurent Heynemann","tvMovie","2009",7.1
"nm0382327","Laurent Heynemann","tvMovie","2011",6.3
"nm0382327","Laurent Heynemann","tvMovie","2012",5.8
"nm0382327","Laurent Heynemann","tvMovie","2013",6.4
"nm0382327","Laurent Heynemann","tvMovie","2021",6.2
"nm0382337","Walter Heynowski","tvMovie","1967",5.7
"nm0382541","Christopher Hibler","tvMovie","1987",7.6
"nm0382541","Christopher Hibler","tvMovie","1992",6.9
"nm0382541","Christopher Hibler","tvMovie","2002",6.8
"nm0382548","Winston Hibler","tvMovie","1971",7.7
"nm0382584","George Hickenlooper","tvMovie","1988",7
"nm0382584","George Hickenlooper","tvMovie","1995",7.9
"nm0382638","Kieran Hickey","tvMovie","1987",8.4
"nm0382719","David Hickman","tvMovie","2007",7.8
"nm0382776","Anthony Hickox","tvMovie","1993",5.5
"nm0382776","Anthony Hickox","tvMovie","1998",6.2
"nm0382776","Anthony Hickox","tvMovie","2002",5.3
"nm0382779","Douglas Hickox","tvMovie","1983",6.6
"nm0382779","Douglas Hickox","tvMovie","1984",6.9
"nm0382783","James D.R. Hickox","tvMovie","2002",3.6
"nm0382956","Scott Hicks","tvMovie","1994",7.6
"nm0383020","Masamitsu Hidaka","tvMovie","2006",6.1
"nm0383167","Leo Hiemer","tvMovie","1994",8.7
"nm0383273","David Higby","tvMovie","2009",6.5
"nm0383273","David Higby","tvMovie","2020",6.3
"nm0383307","Dawn Higginbotham","tvMovie","2015",9.5
"nm0383343","Bryn Higgins","tvMovie","2000",7.6
"nm0383343","Bryn Higgins","tvMovie","2004",7.8
"nm0383343","Bryn Higgins","tvMovie","2006",7.81826484018265
"nm0383692","Higuchinsky","tvMovie","2000",6.3
"nm0383855","Staffan Hildebrand","tvMovie","1981",4.2
"nm0383855","Staffan Hildebrand","tvMovie","1982",7.2
"nm0383855","Staffan Hildebrand","tvMovie","1989",6.3
"nm0383872","Hans-Joachim Hildebrandt","tvMovie","1967",6.5
"nm0384089","Brian Hill","tvMovie","2002",7.66767676767677
"nm0384089","Brian Hill","tvMovie","2003",4.7
"nm0384089","Brian Hill","tvMovie","2004",7.8
"nm0384089","Brian Hill","tvMovie","2005",8
"nm0384089","Brian Hill","tvMovie","2006",7
"nm0384089","Brian Hill","tvMovie","2007",8.0375
"nm0384342","James Hill","tvMovie","1961",8.6
"nm0384342","James Hill","tvMovie","1980",6.4
"nm0384342","James Hill","tvMovie","1983",3.8
"nm0384516","Melinda Hill","tvMovie","2019",6.3
"nm0384570","Peter Hill","tvMovie","1977",7.4
"nm0384605","Rick Hill","tvMovie","2002",7.3
"nm0384616","Robert F. Hill","tvMovie","1964",4.6
"nm0384643","Rosemary Hill","tvMovie","1961",5.6
"nm0384722","Tim Hill","tvMovie","2014",5.1
"nm0384856","Joseph Hillel","tvMovie","2009",8.1
"nm0384879","Danny Hiller","tvMovie","1996",6.8
"nm0384879","Danny Hiller","tvMovie","1998",8
"nm0384879","Danny Hiller","tvMovie","2004",7
"nm0385151","Bethany Rooney","tvMovie","1991",6.6
"nm0385151","Bethany Rooney","tvMovie","1995",6.17125307125307
"nm0385151","Bethany Rooney","tvMovie","1996",6.01488888888889
"nm0385151","Bethany Rooney","tvMovie","1997",6.2
"nm0385151","Bethany Rooney","tvMovie","1999",6.2
"nm0385193","Heinz Hilpert","tvMovie","1954",9.3
"nm0385377","Mirjam Himberg","tvMovie","1961",6.6
"nm0385377","Mirjam Himberg","tvMovie","1964",6.7
"nm0385377","Mirjam Himberg","tvMovie","1969",6.2
"nm0385377","Mirjam Himberg","tvMovie","1979",6.5
"nm0385450","Kees Hin","tvMovie","1999",7.8
"nm0385555","Emma Hindley","tvMovie","2006",7.7
"nm0385565","Carl Hindmarch","tvMovie","2002",8
"nm0385565","Carl Hindmarch","tvMovie","2004",7.7
"nm0385565","Carl Hindmarch","tvMovie","2005",7.3
"nm0385565","Carl Hindmarch","tvMovie","2007",7
"nm0385565","Carl Hindmarch","tvMovie","2008",8.4
"nm0385565","Carl Hindmarch","tvMovie","2009",7.5
"nm0385827","Michael Hinn","tvMovie","1962",6.7
"nm0385978","David Hinton","tvMovie","1988",8.1
"nm0386032","György Hintsch","tvMovie","1965",7.1
"nm0386303","Toshio Hirata","tvMovie","1979",7.3
