"titleType","genres","startYear","weightedRating","totalVotes"
"short","Adult,Short","1986",7.9,15
"short","Adult,Short","1988",5,9
"short","Adult,Short","1994",6.7,20
"short","Adult,Short","1998",6.6,58
"short","Adult,Short","2004",6.2,11
"short","Adult,Short","2007",6.4,13
"short","Adult,Short","2015",5,19
"short","Adult,Short","2016",6.29493670886076,79
"short","Adult,Short","2018",6.65,28
"short","Adventure,Animation,Biography","2016",9.1,11
"short","Adventure,Animation,Biography","2018",6.4,118
"short","Adventure,Animation,Comedy","1926",5.5,47
"short","Adventure,Animation,Comedy","1936",7.3,3216
"short","Adventure,Animation,Comedy","1937",7.6702786377709,969
"short","Adventure,Animation,Comedy","1938",8,3036
"short","Adventure,Animation,Comedy","1939",6.8,862
"short","Adventure,Animation,Comedy","1942",7.32596975673899,1521
"short","Adventure,Animation,Comedy","1943",7.44775933609958,2410
"short","Adventure,Animation,Comedy","1946",6.44935483870968,310
"short","Adventure,Animation,Comedy","1949",7.5,710
"short","Adventure,Animation,Comedy","1950",7.4,2055
"short","Adventure,Animation,Comedy","1957",7.8,2099
"short","Adventure,Animation,Comedy","1968",7.0275,40
"short","Adventure,Animation,Comedy","2000",2.1,23
"short","Adventure,Animation,Comedy","2007",5.8,14
"short","Adventure,Animation,Comedy","2008",6.5,12
"short","Adventure,Animation,Comedy","2010",6.4,11
"short","Adventure,Animation,Comedy","2012",6.7,25
"short","Adventure,Animation,Comedy","2014",6.77375,480
"short","Adventure,Animation,Comedy","2015",6.9,10
"short","Adventure,Animation,Comedy","2016",6.23559322033898,118
"short","Adventure,Animation,Comedy","2017",3.9,131
"short","Adventure,Animation,Comedy","2019",8.1,13
"short","Adventure,Animation,Crime","1942",7.2,833
"short","Adventure,Animation,Drama","1933",7.7,1503
"short","Adventure,Animation,Drama","2015",6.3,212
"short","Adventure,Animation,Drama","2018",8.1,161
"short","Adventure,Animation,Drama","2019",4.2,82
"short","Adventure,Animation,Drama","2020",9.2,23
"short","Adventure,Animation,Family","1932",6.5,492
"short","Adventure,Animation,Family","1948",7.2,834
"short","Adventure,Animation,Family","1969",5.4,12
"short","Adventure,Animation,Family","1971",7.7,51
"short","Adventure,Animation,Family","1972",7.5,32
"short","Adventure,Animation,Family","1973",7.05274725274725,91
"short","Adventure,Animation,Family","1974",7.25774647887324,71
"short","Adventure,Animation,Family","1980",7.5,18
"short","Adventure,Animation,Family","2006",7.6,545
"short","Adventure,Animation,Family","2010",7.6,774
"short","Adventure,Animation,Family","2011",7.9,14
"short","Adventure,Animation,Fantasy","1928",7.6,131
"short","Adventure,Animation,Fantasy","1932",5.4,51
"short","Adventure,Animation,Fantasy","1954",7,8
"short","Adventure,Animation,Fantasy","1995",8.1,558
"short","Adventure,Animation,Fantasy","1998",2.5,23
"short","Adventure,Animation,Musical","1935",5.3,25
"short","Adventure,Animation,Musical","2000",6.7,111
"short","Adventure,Animation,Musical","2001",6.6,72
"short","Adventure,Animation,Short","1948",6,27
"short","Adventure,Animation,Short","1959",6.1,93
"short","Adventure,Animation,Short","1964",6.8,74
"short","Adventure,Animation,Short","1967",7.9,648
"short","Adventure,Animation,Short","1968",7.9,592
"short","Adventure,Animation,Short","1969",8,787
"short","Adventure,Animation,Short","1970",8,557
"short","Adventure,Animation,Short","1971",7.8,641
"short","Adventure,Animation,Short","2004",6.7,119
"short","Adventure,Animation,Short","2017",7.3,23
"short","Adventure,Biography,Documentary","2016",7.2,10
"short","Adventure,Biography,Documentary","2019",10,29
"short","Adventure,Comedy,Documentary","2011",6.5,12
"short","Adventure,Comedy,Drama","1910",6,122
"short","Adventure,Comedy,Drama","2011",7.5,40
"short","Adventure,Comedy,Family","1922",5.8,381
"short","Adventure,Comedy,Family","1932",7.7,246
"short","Adventure,Comedy,Family","2010",7.2,6
"short","Adventure,Comedy,Family","2011",6.3,24
"short","Adventure,Comedy,Family","2014",7.7,17
"short","Adventure,Comedy,Fantasy","2012",7.98965517241379,29
"short","Adventure,Comedy,Fantasy","2013",7.8,5
"short","Adventure,Comedy,Horror","1939",8.1,549
"short","Adventure,Comedy,Horror","2020",8.7,26
